2024-09-09T08:44:15.886Z P:19292 T:11856] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T08:44:15.886Z P:19292 T:11856] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-09T08:44:16.040Z P:19292 T:11856] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-09T08:44:16.040Z P:19292 T:11856] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T08:44:16.040Z P:19292 T:11856] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-09T08:44:16.347Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:44:48.668Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:45:24.041Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:46:03.080Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:46:34.983Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:47:11.732Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:47:42.593Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:48:13.582Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:49:19.160Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:51:24.722Z P:19292 T:16912] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:52:15.955Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:52:46.476Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:53:17.835Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:53:50.394Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:54:21.013Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:54:55.105Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:55:25.835Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:56:36.607Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:57:07.266Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T08:57:37.781Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:00:01.575Z P:19292 T:17900] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-09T09:00:01.575Z P:19292 T:17900] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-09T09:00:04.473Z P:19292 T:16912] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:02:48.920Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:06:35.301Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:07:06.109Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:15:18.276Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:17:25.195Z P:19292 T:19064] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NETWORK_CHANGED)
2024-09-09T09:17:25.195Z P:19292 T:19064] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-09T09:17:28.594Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:19:33.545Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:20:36.035Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:24:36.964Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:25:14.670Z P:19292 T:17900] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-09T09:25:14.671Z P:19292 T:17900] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-09T09:25:18.296Z P:19292 T:17900] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NETWORK_CHANGED)
2024-09-09T09:25:18.297Z P:19292 T:17900] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-09T09:25:20.889Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:26:35.831Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:28:30.893Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:30:13.459Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:30:45.841Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:31:24.194Z P:19292 T:19064] SyncSchedulerImpl::OnSyncNetworkError,Syncer error: Network error (ERR_NAME_NOT_RESOLVED)
2024-09-09T09:31:24.195Z P:19292 T:19064] SyncSchedulerImpl::DoNudgeSyncCycleJob,Syncer error: Success
2024-09-09T09:31:26.848Z P:19292 T:9652] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:32:20.156Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:33:38.230Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:34:09.354Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:34:39.906Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:35:42.476Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:36:12.947Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:36:36.163Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:37:06.977Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:37:37.587Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:45:46.487Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:46:18.315Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:46:36.356Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:48:06.695Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:53:20.755Z P:19292 T:19064] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T09:57:29.084Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:05:42.525Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:06:13.048Z P:19292 T:16912] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:06:35.139Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:07:06.820Z P:19292 T:17900] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:38:16.523Z P:22004 T:10632] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-09T10:38:18.374Z P:22004 T:10632] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-09T10:38:18.374Z P:22004 T:10632] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T10:38:18.374Z P:22004 T:10632] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-09T10:38:19.487Z P:22004 T:10632] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-09T10:38:19.490Z P:22004 T:7752] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-09T10:38:19.567Z P:22004 T:10632] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-09T10:38:19.567Z P:22004 T:10632] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T10:38:19.567Z P:22004 T:10632] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-09T10:38:20.305Z P:22004 T:10632] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
2024-09-09T10:38:20.316Z P:22004 T:10632] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: Passwords, Autofill Profiles, Autofill
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Bookmarks: success
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Bookmarks
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Preferences
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Typed URLs
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Extensions
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Sessions
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Extension settings
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: History Delete Directives
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Device Info
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: User Consents
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Send Tab To Self
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Web Apps
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Collection
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Edge E Drop
2024-09-09T10:38:20.317Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Hub App Usage
2024-09-09T10:38:20.318Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Tab Group
2024-09-09T10:38:20.318Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Edge Wallet
2024-09-09T10:38:20.327Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Preferences: success
2024-09-09T10:38:20.327Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Extensions: success
2024-09-09T10:38:20.327Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load History Delete Directives: success
2024-09-09T10:38:20.327Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Typed URLs: success
2024-09-09T10:38:20.327Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Extension settings: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Device Info: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load User Consents: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Send Tab To Self: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Web Apps: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Collection: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Edge Hub App Usage: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Edge Tab Group: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Edge E Drop: success
2024-09-09T10:38:20.328Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Edge Wallet: success
2024-09-09T10:38:20.337Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Sessions: success
2024-09-09T10:38:20.337Z P:22004 T:10632] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-09T10:38:20.337Z P:22004 T:10632] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-09T10:38:20.337Z P:22004 T:10632] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-09T10:38:21.069Z P:22004 T:19548] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-09T10:38:21.103Z P:22004 T:10632] DataTypeManagerImpl::ConfigurationCompleted,Need reconfigure with failed types: 
2024-09-09T10:38:21.103Z P:22004 T:10632] ModelLoadManager::Configure,Desired types without errors: Bookmarks, Preferences, Passwords, Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, Device Info, User Consents, Send Tab To Self, Web Apps, Collection, Edge E Drop, Edge Hub App Usage, Edge Tab Group, Edge Wallet, Encryption Keys and types with errors: 
2024-09-09T10:38:21.103Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Passwords
2024-09-09T10:38:21.103Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill Profiles
2024-09-09T10:38:21.103Z P:22004 T:10632] ModelLoadManager::LoadDesiredTypes,Loading type: Autofill
2024-09-09T10:38:21.107Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Passwords: success
2024-09-09T10:38:21.107Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Autofill Profiles: success
2024-09-09T10:38:21.107Z P:22004 T:10632] ModelLoadManager::ModelLoadCallback,Load Autofill: success
2024-09-09T10:38:21.107Z P:22004 T:10632] DataTypeManagerImpl::OnAllDataTypesReadyForConfigure,Start to configure data types
2024-09-09T10:38:21.107Z P:22004 T:10632] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 4 and next configuring types are: Encryption Keys
2024-09-09T10:38:21.107Z P:22004 T:10632] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-09T10:38:21.108Z P:22004 T:23388] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-09T10:38:21.108Z P:22004 T:10632] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 3
2024-09-09T10:38:21.108Z P:22004 T:10632] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 3 and next configuring types are: Preferences, Passwords, Device Info, Send Tab To Self, Edge E Drop
2024-09-09T10:38:21.108Z P:22004 T:10632] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: Passwords, Encryption Keys
2024-09-09T10:38:21.108Z P:22004 T:23388] SyncManagerImpl::ConfigureSyncer,Types to download: Passwords, Encryption Keys
2024-09-09T10:38:21.656Z P:22004 T:10632] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 2
2024-09-09T10:38:21.657Z P:22004 T:10632] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 2 and next configuring types are: Bookmarks
2024-09-09T10:38:21.657Z P:22004 T:10632] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-09T10:38:21.657Z P:22004 T:23388] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-09T10:38:21.657Z P:22004 T:10632] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 1
2024-09-09T10:38:21.664Z P:22004 T:10632] DataTypeManagerImpl::StartNextConfiguration,Remain to be configured size: 1 and next configuring types are: Autofill Profiles, Autofill, Typed URLs, Extensions, Sessions, Extension settings, History Delete Directives, User Consents, Web Apps, Collection, Edge Hub App Usage, Edge Tab Group, Edge Wallet
2024-09-09T10:38:21.664Z P:22004 T:10632] DataTypeManagerImpl::PrepareConfigureParams,Prepare to be configured types: 
2024-09-09T10:38:21.664Z P:22004 T:23388] SyncManagerImpl::ConfigureSyncer,Types to download: 
2024-09-09T10:38:21.668Z P:22004 T:10632] DataTypeManagerImpl::ConfigurationCompleted,Remain to be configured size: 0
2024-09-09T10:38:21.675Z P:22004 T:10632] SyncServiceImpl::OnConfigureDone,Configure DataTypeManager with: Ok
2024-09-09T10:38:25.570Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:38:30.327Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Preferences: Success
2024-09-09T10:39:09.043Z P:22004 T:19548] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:39:55.008Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:40:56.738Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:41:29.081Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:42:00.258Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T10:43:05.376Z P:22004 T:23388] Commit::PostAndProcessResponse,Process Sessions: Success
2024-09-09T11:14:49.968Z P:20928 T:21756] SyncServiceImpl::Initialize,SyncState after authenticated was: FeatureCanStart
2024-09-09T11:14:52.164Z P:20928 T:21756] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-09T11:14:52.164Z P:20928 T:21756] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T11:14:52.164Z P:20928 T:21756] SyncServiceImpl::CredentialsChangedForKeyData,Credentials changed for: EdgeSyncKeyDataScope
2024-09-09T11:14:52.234Z P:20928 T:21756] SyncServiceImpl::TryStartImpl,Try to start sync engine
2024-09-09T11:14:52.237Z P:20928 T:21036] SyncManagerImpl::ConfigureSyncer,Types to download: Encryption Keys
2024-09-09T11:14:52.317Z P:20928 T:21756] SyncAuthManager::SetLastAuthError,Current auth error: None
2024-09-09T11:14:52.317Z P:20928 T:21756] SyncAuthManager::EdgeLogTokenErrorState,Token error with: None for account type: MSA
2024-09-09T11:14:52.317Z P:20928 T:21756] SyncServiceImpl::CredentialsChanged,Credentials changed for: EdgeSyncScopeNew
2024-09-09T11:14:52.853Z P:20928 T:21756] SyncServiceImpl::OnEngineInitialized,Initialize engine with: Success
